都道府県指定市コード,交通量調査単位区間番号,道路種別,路線番号,令和３年度調査交通量観測・非観測の別,個別調査観測値活用の別,１２・２４時間観測の別,交通量観測年月日,天候,上り・下りの別,車種区分,時間帯別自動車類交通量（台／時）／７時台,時間帯別自動車類交通量（台／時）／８時台,時間帯別自動車類交通量（台／時）／９時台,時間帯別自動車類交通量（台／時）／１０時台,時間帯別自動車類交通量（台／時）／１１時台,時間帯別自動車類交通量（台／時）／１２時台,時間帯別自動車類交通量（台／時）／１３時台,時間帯別自動車類交通量（台／時）／１４時台,時間帯別自動車類交通量（台／時）／１５時台,時間帯別自動車類交通量（台／時）／１６時台,時間帯別自動車類交通量（台／時）／１７時台,時間帯別自動車類交通量（台／時）／１８時台,時間帯別自動車類交通量（台／時）／１９時台,時間帯別自動車類交通量（台／時）／２０時台,時間帯別自動車類交通量（台／時）／２１時台,時間帯別自動車類交通量（台／時）／２２時台,時間帯別自動車類交通量（台／時）／２３時台,時間帯別自動車類交通量（台／時）／０時台,時間帯別自動車類交通量（台／時）／１時台,時間帯別自動車類交通量（台／時）／２時台,時間帯別自動車類交通量（台／時）／３時台,時間帯別自動車類交通量（台／時）／４時台,時間帯別自動車類交通量（台／時）／５時台,時間帯別自動車類交通量（台／時）／６時台,昼間１２時間自動車類交通量（台）,２４時間自動車類交通量（台）,交通調査基本区間番号,路線名,車線数,時間帯別自動車類交通量（台／時）／７時台_per_lane,時間帯別自動車類交通量（台／時）／８時台_per_lane,時間帯別自動車類交通量（台／時）／９時台_per_lane,時間帯別自動車類交通量（台／時）／１０時台_per_lane,時間帯別自動車類交通量（台／時）／１１時台_per_lane,時間帯別自動車類交通量（台／時）／１２時台_per_lane,時間帯別自動車類交通量（台／時）／１３時台_per_lane,時間帯別自動車類交通量（台／時）／１４時台_per_lane,時間帯別自動車類交通量（台／時）／１５時台_per_lane,時間帯別自動車類交通量（台／時）／１６時台_per_lane,時間帯別自動車類交通量（台／時）／１７時台_per_lane,時間帯別自動車類交通量（台／時）／１８時台_per_lane,時間帯別自動車類交通量（台／時）／１９時台_per_lane,時間帯別自動車類交通量（台／時）／２０時台_per_lane,時間帯別自動車類交通量（台／時）／２１時台_per_lane,時間帯別自動車類交通量（台／時）／２２時台_per_lane,時間帯別自動車類交通量（台／時）／２３時台_per_lane,時間帯別自動車類交通量（台／時）／０時台_per_lane,時間帯別自動車類交通量（台／時）／１時台_per_lane,時間帯別自動車類交通量（台／時）／２時台_per_lane,時間帯別自動車類交通量（台／時）／３時台_per_lane,時間帯別自動車類交通量（台／時）／４時台_per_lane,時間帯別自動車類交通量（台／時）／５時台_per_lane,時間帯別自動車類交通量（台／時）／６時台_per_lane,total_24h,weight_for_diversion,diversion_ratio,capacity,時間帯別自動車類交通量（台／時）／７時台_VC,時間帯別自動車類交通量（台／時）／７時台_ランク,時間帯別自動車類交通量（台／時）／８時台_VC,時間帯別自動車類交通量（台／時）／８時台_ランク,時間帯別自動車類交通量（台／時）／９時台_VC,時間帯別自動車類交通量（台／時）／９時台_ランク,時間帯別自動車類交通量（台／時）／１０時台_VC,時間帯別自動車類交通量（台／時）／１０時台_ランク,時間帯別自動車類交通量（台／時）／１１時台_VC,時間帯別自動車類交通量（台／時）／１１時台_ランク,時間帯別自動車類交通量（台／時）／１２時台_VC,時間帯別自動車類交通量（台／時）／１２時台_ランク,時間帯別自動車類交通量（台／時）／１３時台_VC,時間帯別自動車類交通量（台／時）／１３時台_ランク,時間帯別自動車類交通量（台／時）／１４時台_VC,時間帯別自動車類交通量（台／時）／１４時台_ランク,時間帯別自動車類交通量（台／時）／１５時台_VC,時間帯別自動車類交通量（台／時）／１５時台_ランク,時間帯別自動車類交通量（台／時）／１６時台_VC,時間帯別自動車類交通量（台／時）／１６時台_ランク,時間帯別自動車類交通量（台／時）／１７時台_VC,時間帯別自動車類交通量（台／時）／１７時台_ランク,時間帯別自動車類交通量（台／時）／１８時台_VC,時間帯別自動車類交通量（台／時）／１８時台_ランク,時間帯別自動車類交通量（台／時）／１９時台_VC,時間帯別自動車類交通量（台／時）／１９時台_ランク,時間帯別自動車類交通量（台／時）／２０時台_VC,時間帯別自動車類交通量（台／時）／２０時台_ランク,時間帯別自動車類交通量（台／時）／２１時台_VC,時間帯別自動車類交通量（台／時）／２１時台_ランク,時間帯別自動車類交通量（台／時）／２２時台_VC,時間帯別自動車類交通量（台／時）／２２時台_ランク,時間帯別自動車類交通量（台／時）／２３時台_VC,時間帯別自動車類交通量（台／時）／２３時台_ランク,時間帯別自動車類交通量（台／時）／０時台_VC,時間帯別自動車類交通量（台／時）／０時台_ランク,時間帯別自動車類交通量（台／時）／１時台_VC,時間帯別自動車類交通量（台／時）／１時台_ランク,時間帯別自動車類交通量（台／時）／２時台_VC,時間帯別自動車類交通量（台／時）／２時台_ランク,時間帯別自動車類交通量（台／時）／３時台_VC,時間帯別自動車類交通量（台／時）／３時台_ランク,時間帯別自動車類交通量（台／時）／４時台_VC,時間帯別自動車類交通量（台／時）／４時台_ランク,時間帯別自動車類交通量（台／時）／５時台_VC,時間帯別自動車類交通量（台／時）／５時台_ランク,時間帯別自動車類交通量（台／時）／６時台_VC,時間帯別自動車類交通量（台／時）／６時台_ランク
34000,55,1,5204,1,0,2,20210929,1,2,1,269,178,200,151,161,118,114,90,87,99,113,94,87,41,30,6,8,1,6,2,4,8,20,125,1674,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674,1674.0,0.00014880820098529875,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,55,1,5204,1,0,2,20210929,1,2,2,68,52,62,51,54,50,29,36,22,21,32,19,23,14,10,12,15,21,16,15,14,14,31,63,496,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,496.0,4.409131881045889e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,60,1,1020,1,0,2,20210929,1,1,1,503,574,636,601,542,454,457,421,536,508,512,414,327,226,132,105,68,57,51,25,46,40,69,228,6158,7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,6158,6158.0,0.000547407946037915,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,60,1,1020,1,0,2,20210929,1,1,2,222,301,403,447,420,423,345,347,388,416,379,421,501,589,582,591,637,590,573,505,430,367,379,350,4512,10606,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,4512.0,0.000401088771114497,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,60,1,1020,1,0,2,20210929,1,2,1,485,414,423,425,407,362,423,551,633,735,709,660,361,214,184,83,79,50,52,36,42,47,85,289,6227,7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,6227,6227.0,0.0005535416174046925,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,60,1,1020,1,0,2,20210929,1,2,2,453,402,336,371,369,323,361,324,323,377,421,473,536,564,605,666,723,628,523,398,428,389,406,470,4533,10869,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533,4533.0,0.0004029555406609075,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,70,1,1020,1,0,2,20210929,1,1,1,538,687,664,643,570,488,460,442,509,478,532,389,325,223,119,108,68,57,45,26,46,48,79,272,6400,7816,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400,6400.0,0.0005689202427155986,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,70,1,1020,1,0,2,20210929,1,1,2,229,330,412,456,426,420,335,373,357,405,387,449,511,593,593,606,626,585,560,501,420,364,367,323,4579,10628,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579,4579.0,0.0004070446549054259,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,70,1,1020,1,0,2,20210929,1,2,1,463,421,407,408,425,385,406,566,651,808,747,711,411,251,194,94,84,58,50,35,45,48,75,231,6398,7974,,,,,,,,,,,,,,,,,,,,,,,,,,,,6398,6398.0,0.0005687424551397499,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,70,1,1020,1,0,2,20210929,1,2,2,452,408,369,360,358,335,345,333,315,359,405,477,506,550,622,652,751,622,546,435,393,425,378,481,4516,10877,,,,,,,,,,,,,,,,,,,,,,,,,,,,4516,4516.0,0.0004014443462661942,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,80,1,1020,1,0,2,20210929,1,1,1,624,787,731,653,605,514,461,483,475,479,546,387,304,224,135,105,74,62,44,30,45,56,88,360,6745,8272,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745,6745.0,0.0005995885995494863,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,80,1,1020,1,0,2,20210929,1,1,2,225,346,433,456,433,429,311,394,363,386,405,456,532,592,608,640,631,578,565,488,408,384,350,315,4637,10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637,4637.0,0.000412200494605036,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,80,1,1020,1,0,2,20210929,1,2,1,436,414,418,422,455,409,436,576,734,864,810,767,473,284,220,113,88,65,41,45,40,50,77,227,6741,8464,,,,,,,,,,,,,,,,,,,,,,,,,,,,6741,6741.0,0.000599233024397789,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,80,1,1020,1,0,2,20210929,1,2,2,463,401,371,371,363,323,355,344,339,366,386,481,500,556,621,633,752,650,573,464,393,427,392,453,4563,10977,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563,4563.0,0.0004056223542986369,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,90,1,1020,1,0,2,20210929,1,1,1,956,1075,875,773,723,612,517,592,524,544,571,442,333,233,142,107,74,61,46,29,48,64,110,527,8204,9978,,,,,,,,,,,,,,,,,,,,,,,,,,,,8204,8204.0,0.0007292846361310578,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,90,1,1020,1,0,2,20210929,1,1,2,260,365,456,474,449,427,333,410,404,382,432,482,539,600,610,659,620,580,552,479,389,379,363,300,4874,10944,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874,4874.0,0.000433268322343098,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,90,1,1020,1,0,2,20210929,1,2,1,462,457,482,483,524,490,543,733,950,1059,1055,906,649,324,244,117,87,74,45,47,38,61,77,241,8144,10148,,,,,,,,,,,,,,,,,,,,,,,,,,,,8144,8144.0,0.0007239510088555991,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,90,1,1020,1,0,2,20210929,1,2,2,485,418,370,407,395,342,365,374,368,363,394,480,531,548,618,614,754,660,595,479,392,407,427,462,4761,11248,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761,4761.0,0.00042322332430765074,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,100,1,1020,1,0,2,20210929,1,1,1,975,1055,846,723,704,558,483,538,458,477,481,407,276,214,138,96,65,61,40,31,45,64,100,511,7705,9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,7705,7705.0,0.000684926635956826,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,100,1,1020,1,0,2,20210929,1,1,2,243,335,423,406,422,380,315,364,360,364,400,469,507,587,592,637,612,547,551,469,371,362,342,272,4481,10330,,,,,,,,,,,,,,,,,,,,,,,,,,,,4481,4481.0,0.00039833306368884327,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,100,1,1020,1,0,2,20210929,1,2,1,421,401,448,435,499,458,509,686,920,1037,1031,870,602,306,239,116,89,66,39,48,40,47,76,200,7715,9583,,,,,,,,,,,,,,,,,,,,,,,,,,,,7715,7715.0,0.0006858155738360691,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,100,1,1020,1,0,2,20210929,1,2,2,448,410,352,371,353,326,316,351,358,335,377,442,514,537,603,576,728,631,591,449,389,396,379,428,4439,10660,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439,4439.0,0.0003945995245960222,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,110,1,1020,1,0,2,20210929,1,1,1,1344,1366,1020,871,787,668,606,610,532,549,603,505,353,265,182,115,80,58,44,37,55,62,116,661,9461,11489,,,,,,,,,,,,,,,,,,,,,,,,,,,,9461,9461.0,0.0008410241275519185,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,110,1,1020,1,0,2,20210929,1,1,2,258,388,425,411,432,417,338,360,397,380,400,493,531,609,586,642,605,559,541,454,343,370,339,274,4699,10552,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699,4699.0,0.0004177119094563434,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,110,1,1020,1,0,2,20210929,1,2,1,645,515,522,519,555,559,610,807,1039,1241,1293,997,748,380,256,129,92,74,43,51,41,54,81,278,9302,11529,,,,,,,,,,,,,,,,,,,,,,,,,,,,9302,9302.0,0.0008268900152719528,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,110,1,1020,1,0,2,20210929,1,2,2,461,414,377,359,377,333,337,364,365,373,396,423,509,529,605,574,692,647,600,447,398,409,392,421,4579,10802,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579,4579.0,0.0004070446549054259,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,120,1,1020,1,0,2,20210929,1,1,1,2707,2078,1362,1092,1018,904,845,829,764,784,920,793,566,349,239,151,105,91,52,52,69,89,267,1577,14096,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,14096,14096.0,0.001253046834581106,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,120,1,1020,1,0,2,20210929,1,1,2,393,493,497,495,529,492,442,430,484,453,457,528,590,629,596,667,612,571,546,462,357,378,366,331,5693,11798,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693,5693.0,0.0005060723346531098,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,120,1,1020,1,0,2,20210929,1,2,1,1023,854,821,769,778,816,880,1179,1523,1836,2271,1770,1208,661,398,216,126,91,75,66,55,68,122,460,14520,18066,,,,,,,,,,,,,,,,,,,,,,,,,,,,14520,14520.0,0.0012907378006610142,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,120,1,1020,1,0,2,20210929,1,2,2,501,523,509,464,441,436,432,482,473,495,450,442,537,564,601,626,687,655,622,492,449,422,428,487,5648,12218,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648,5648.0,0.0005020721141965157,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,130,1,1020,1,0,2,20210929,1,1,1,612,476,337,330,310,307,295,395,448,503,605,535,300,173,123,85,69,50,36,39,34,23,66,312,5153,6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,5153,5153.0,0.00045806968917398114,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,130,1,1020,1,0,2,20210929,1,1,2,257,214,322,345,351,364,374,427,401,425,431,499,569,569,534,573,540,519,458,334,304,300,242,192,4410,9544,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,4410.0,0.0003920216047462171,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,130,1,1020,1,0,2,20210929,1,2,1,705,648,480,377,366,341,289,340,342,390,465,413,272,150,125,109,54,39,29,36,32,34,83,351,5156,6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156,5156.0,0.00045833637053775407,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,130,1,1020,1,0,2,20210929,1,2,2,387,400,383,354,375,436,335,301,299,318,316,338,353,496,474,530,571,587,576,488,369,329,397,374,4242,9786,,,,,,,,,,,,,,,,,,,,,,,,,,,,4242,4242.0,0.0003770874483749327,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,140,1,1020,1,0,2,20210929,1,1,1,348,300,254,270,257,259,241,351,381,451,530,421,256,161,105,78,64,47,34,35,34,20,42,178,4063,5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063,4063.0,0.0003611754603364808,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,140,1,1020,1,0,2,20210929,1,1,2,209,177,296,337,347,327,373,376,384,419,436,478,553,562,530,557,536,511,432,330,287,281,209,166,4159,9113,,,,,,,,,,,,,,,,,,,,,,,,,,,,4159,4159.0,0.00036970926397721473,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,140,1,1020,1,0,2,20210929,1,2,1,552,525,402,330,312,294,240,275,235,277,311,236,192,115,94,91,50,40,21,33,35,32,72,266,3989,5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,3989,3989.0,0.00035459732003008165,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,140,1,1020,1,0,2,20210929,1,2,2,375,370,349,328,351,395,331,269,271,273,291,298,316,475,490,522,541,574,563,504,375,317,382,366,3901,9326,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901,3901.0,0.0003467746666927422,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,150,1,1020,1,0,2,20210929,1,1,1,267,245,303,269,308,308,324,434,536,626,661,540,335,197,145,98,71,40,42,31,28,23,65,178,4821,6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,4821,4821.0,0.0004285569515831095,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,150,1,1020,1,0,2,20210929,1,1,2,187,203,273,350,331,344,396,380,392,447,446,571,551,547,568,556,583,480,412,323,307,279,165,168,4320,9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320,4320.0,0.000384021163833029,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,150,1,1020,1,0,2,20210929,1,2,1,544,610,512,475,419,361,300,356,277,327,332,238,209,151,92,102,64,36,29,27,40,27,107,358,4751,5993,,,,,,,,,,,,,,,,,,,,,,,,,,,,4751,4751.0,0.0004223343864284076,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,150,1,1020,1,0,2,20210929,1,2,2,394,349,378,366,361,369,339,274,279,275,277,288,303,450,507,518,538,596,603,531,462,399,367,400,3949,9623,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949,3949.0,0.00035104156851310916,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,160,1,1201,1,0,2,20210929,1,1,1,23,32,55,42,49,46,50,33,43,46,38,32,13,10,14,9,7,2,7,4,7,0,5,13,489,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,489.0,4.34690622949887e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,160,1,1201,1,0,2,20210929,1,1,2,33,30,25,64,50,54,54,54,50,48,51,59,77,66,75,83,87,95,81,82,86,56,43,54,572,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,572.0,5.084724669270662e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,160,1,1201,1,0,2,20210929,1,2,1,45,30,37,34,49,38,53,38,46,47,44,31,34,17,11,5,2,2,2,6,1,2,7,17,492,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,492.0,4.373574365876164e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,160,1,1201,1,0,2,20210929,1,2,2,86,68,43,21,43,44,65,50,54,41,64,107,134,110,122,125,102,71,100,67,59,59,47,39,686,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,686,686.0,6.098113851607822e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,170,1,1201,1,0,2,20210929,1,1,1,54,48,73,56,74,50,51,46,56,51,34,28,15,21,13,10,6,4,9,6,5,3,6,14,621,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,621.0,5.520304230099792e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,170,1,1201,1,0,2,20210929,1,1,2,33,28,45,51,53,51,57,56,49,53,65,64,65,83,77,96,99,78,75,87,71,51,42,48,605,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,605.0,5.378074169420892e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,170,1,1201,1,0,2,20210929,1,2,1,51,51,40,43,63,52,66,54,76,72,68,46,43,26,12,7,3,2,4,4,4,2,5,23,682,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,682.0,6.062556336438097e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,170,1,1201,1,0,2,20210929,1,2,2,71,82,47,38,35,45,60,58,63,41,65,79,127,104,123,137,110,98,83,88,56,59,53,51,684,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,684.0,6.0803350940229595e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,180,1,1201,1,0,2,20210929,1,1,1,107,137,100,102,94,105,64,68,63,64,53,33,17,25,15,12,6,9,8,5,2,3,8,29,990,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,990.0,8.800485004506914e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
